Insee - Statistiques locales; ; 
Référentiel géographique : France par commune; ; 
Code;Libellé;Commerce alimentaire (localisation) 2020
60590;null;B203
60591;null;B203
60592;null;B203
60593;null;B203
60594;null;B203
60595;null;B203
60596;null;B203
60597;null;B203
60598;null;B203
60599;null;B203
606;null;B203
6060;null;B200
60600;null;B203
60601;null;B203
60602;null;B203
60603;null;B203
60604;null;B204
60605;null;B204
60606;null;B204
60607;null;B204
60608;null;B204
60609;null;B204
6061;null;B203
60610;null;B204
60611;null;B204
60612;null;B206
60613;null;B206
60614;null;B203
60615;null;B203
60616;null;B203
60617;null;B100
60618;null;B100
60619;null;B100
6062;null;B203
60620;null;B200
60621;null;B200
60622;null;B200
60623;null;B203
60624;null;B203
60625;null;B203
60626;null;B200
60627;null;B203
60628;null;B203
60629;null;B203
6063;null;B203
60630;null;B204
60631;null;B204
60632;null;B100
60633;null;B100
60634;null;B100
60635;null;B100
60636;null;B200
60637;null;B200
60638;null;B200
60639;null;B203
6064;null;B204
60640;null;B203
60641;null;B203
60642;null;B203
60643;null;B204
60644;null;B204
60645;null;B203
60646;null;B203
60647;null;B203
60648;null;B203
60649;null;B203
6065;null;B204
60650;null;B203
60651;null;B203
60652;null;B203
60653;null;B203
60654;null;B203
60655;null;B204
60656;null;B204
60657;null;B204
60658;null;B204
60659;null;B204
6066;null;B200
60660;null;B204
60661;null;B204
60662;null;B204
60663;null;B204
60664;null;B200
60665;null;B203
60666;null;B203
60667;null;B204
60668;null;B100
60669;null;B100
6067;null;B204
60670;null;B100
60671;null;B100
60672;null;B100
60673;null;B200
60674;null;B200
60675;null;B203
60676;null;B100
60677;null;B100
60678;null;B200
60679;null;B203
6068;null;B200
60680;null;B203
60681;null;B203
60682;null;B203
60683;null;B203
60684;null;B203
60685;null;B204
60686;null;B206
60687;null;B200
60688;null;B203
60689;null;B203
6069;null;B200
60690;null;B204
60691;null;B204
60692;null;B204
60693;null;B203
60694;null;B100
60695;null;B200
60696;null;B200
60697;null;B200
60698;null;B203
60699;null;B203
607;null;B203
6070;null;B203
60700;null;B204
60701;null;B204
60702;null;B204
60703;null;B203
60704;null;B203
60705;null;B203
60706;null;B203
60707;null;B203
60708;null;B204
60709;null;B204
6071;null;B203
60710;null;B100
60711;null;B203
60712;null;B203
60713;null;B203
60714;null;B204
60715;null;B204
60716;null;B100
60717;null;B204
60718;null;B200
60719;null;B200
6072;null;B204
60720;null;B200
60721;null;B203
60722;null;B203
60723;null;B204
60724;null;B200
60725;null;B100
60726;null;B100
60727;null;B200
60728;null;B203
60729;null;B203
6073;null;B204
60730;null;B204
60731;null;B204
60732;null;B200
60733;null;B203
60734;null;B203
60735;null;B204
60736;null;B100
60737;null;B203
60738;null;B203
60739;null;B204
6074;null;B100
60740;null;B204
60741;null;B204
60742;null;B100
60743;null;B203
60744;null;B203
60745;null;B203
60746;null;B204
60747;null;B204
60748;null;B100
60749;null;B203
6075;null;B203
60750;null;B100
60751;null;B100
60752;null;B100
60753;null;B100
60754;null;B100
60755;null;B100
60756;null;B203
60757;null;B203
60758;null;B203
60759;null;B203
6076;null;B203
60760;null;B203
60761;null;B203
60762;null;B203
60763;null;B203
60764;null;B203
60765;null;B203
60766;null;B204
60767;null;B204
60768;null;B204
60769;null;B204
6077;null;B200
60770;null;B203
60771;null;B204
60772;null;B100
60773;null;B200
60774;null;B203
60775;null;B203
60776;null;B203
60777;null;B203
60778;null;B204
60779;null;B204
6078;null;B200
60780;null;B100
60781;null;B200
60782;null;B200
60783;null;B200
60784;null;B200
60785;null;B200
60786;null;B203
60787;null;B100
60788;null;B200
60789;null;B203
6079;null;B200
60790;null;B203
60791;null;B204
60792;null;B100
60793;null;B203
60794;null;B203
60795;null;B203
60796;null;B203
60797;null;B204
60798;null;B203
60799;null;B204
608;null;B203
6080;null;B200
60800;null;B100
60801;null;B100
60802;null;B100
60803;null;B203
60804;null;B203
60805;null;B203
60806;null;B203
60807;null;B204
60808;null;B204
60809;null;B204
6081;null;B200
60810;null;B204
60811;null;B206
60812;null;B100
60813;null;B100
60814;null;B100
60815;null;B100
60816;null;B203
60817;null;B203
60818;null;B204
60819;null;B203
6082;null;B200
60820;null;B203
60821;null;B204
60822;null;B204
60823;null;B204
60824;null;B100
60825;null;B100
60826;null;B203
60827;null;B204
60828;null;B204
60829;null;B204
6083;null;B200
60830;null;B204
60831;null;B100
60832;null;B100
60833;null;B203
60834;null;B204
60835;null;B203
60836;null;B100
60837;null;B100
60838;null;B100
60839;null;B100
6084;null;B203
60840;null;B200
60841;null;B200
60842;null;B203
60843;null;B203
60844;null;B204
60845;null;B100
60846;null;B200
60847;null;B203
60848;null;B203
60849;null;B203
6085;null;B203
60850;null;B204
60851;null;B203
60852;null;B204
60853;null;B100
60854;null;B200
60855;null;B203
60856;null;B203
60857;null;B204
60858;null;B203
60859;null;B204
6086;null;B203
60860;null;B100
60861;null;B203
60862;null;B204
60863;null;B100
60864;null;B100
60865;null;B200
60866;null;B200
60867;null;B203
60868;null;B203
60869;null;B204
6087;null;B203
60870;null;B100
60871;null;B100
60872;null;B200
60873;null;B203
60874;null;B203
60875;null;B203
60876;null;B204
60877;null;B203
60878;null;B203
60879;null;B203
6088;null;B203
60880;null;B203
60881;null;B203
60882;null;B203
60883;null;B203
60884;null;B203
60885;null;B203
60886;null;B203
60887;null;B204
60888;null;B204
60889;null;B204
6089;null;B204
60890;null;B200
60891;null;B203
60892;null;B200
60893;null;B203
60894;null;B204
60895;null;B100
60896;null;B200
60897;null;B203
60898;null;B203
60899;null;B204
609;null;B203
6090;null;B206
60900;null;B204
60901;null;B200
60902;null;B203
60903;null;B100
60904;null;B100
60905;null;B100
60906;null;B200
60907;null;B200
60908;null;B200
60909;null;B200
6091;null;B200
60910;null;B200
60911;null;B200
60912;null;B200
60913;null;B200
60914;null;B200
60915;null;B200
60916;null;B200
60917;null;B200
60918;null;B203
60919;null;B203
6092;null;B204
60920;null;B203
60921;null;B203
60922;null;B203
60923;null;B203
60924;null;B203
60925;null;B203
60926;null;B203
60927;null;B203
60928;null;B203
60929;null;B203
6093;null;B200
60930;null;B203
60931;null;B203
60932;null;B203
60933;null;B204
60934;null;B204
60935;null;B203
60936;null;B203
60937;null;B203
60938;null;B203
60939;null;B203
6094;null;B200
60940;null;B203
60941;null;B203
60942;null;B203
60943;null;B203
60944;null;B203
60945;null;B203
60946;null;B203
60947;null;B203
60948;null;B203
60949;null;B203
6095;null;B200
60950;null;B203
60951;null;B203
60952;null;B203
60953;null;B203
60954;null;B203
60955;null;B203
60956;null;B203
60957;null;B203
60958;null;B203
60959;null;B203
6096;null;B203
60960;null;B203
60961;null;B203
60962;null;B203
60963;null;B203
60964;null;B203
60965;null;B203
60966;null;B204
60967;null;B203
60968;null;B200
60969;null;B203
6097;null;B203
60970;null;B203
60971;null;B203
60972;null;B203
60973;null;B203
60974;null;B203
60975;null;B203
60976;null;B204
60977;null;B204
60978;null;B204
60979;null;B204
6098;null;B204
60980;null;B204
60981;null;B204
60982;null;B204
60983;null;B204
60984;null;B204
60985;null;B204
60986;null;B204
60987;null;B204
60988;null;B204
60989;null;B204
6099;null;B100
60990;null;B206
60991;null;B206
60992;null;B206
60993;null;B203
60994;null;B203
60995;null;B100
60996;null;B203
60997;null;B203
60998;null;B203
60999;null;B203
61;null;B100
610;null;B203
6100;null;B100
61000;null;B203
61001;null;B203
61002;null;B204
61003;null;B203
61004;null;B100
61005;null;B100
61006;null;B100
61007;null;B100
61008;null;B200
61009;null;B200
6101;null;B100
61010;null;B200
61011;null;B203
61012;null;B203
61013;null;B100
61014;null;B200
61015;null;B203
61016;null;B203
61017;null;B204
61018;null;B204
61019;null;B203
6102;null;B100
61020;null;B203
61021;null;B203
61022;null;B204
61023;null;B203
61024;null;B204
61025;null;B200
61026;null;B203
61027;null;B203
61028;null;B204
61029;null;B204
6103;null;B100
61030;null;B204
61031;null;B203
61032;null;B203
61033;null;B203
61034;null;B203
61035;null;B204
61036;null;B100
61037;null;B203
61038;null;B200
61039;null;B203
6104;null;B100
61040;null;B203
61041;null;B200
61042;null;B203
61043;null;B203
61044;null;B200
61045;null;B203
61046;null;B200
61047;null;B203
61048;null;B204
61049;null;B200
6105;null;B200
61050;null;B204
61051;null;B100
61052;null;B203
61053;null;B203
61054;null;B204
61055;null;B204
61056;null;B100
61057;null;B203
61058;null;B203
61059;null;B100
6106;null;B200
61060;null;B203
61061;null;B203
61062;null;B203
61063;null;B200
61064;null;B203
61065;null;B204
61066;null;B100
61067;null;B200
61068;null;B200
61069;null;B203
6107;null;B200
61070;null;B203
61071;null;B203
61072;null;B203
61073;null;B204
61074;null;B200
61075;null;B200
61076;null;B203
61077;null;B203
61078;null;B203
61079;null;B100
6108;null;B200
61080;null;B203
61081;null;B203
61082;null;B203
61083;null;B100
61084;null;B100
61085;null;B100
61086;null;B100
61087;null;B200
61088;null;B203
61089;null;B203
6109;null;B200
61090;null;B203
61091;null;B204
61092;null;B204
61093;null;B200
61094;null;B200
61095;null;B203
61096;null;B203
61097;null;B203
61098;null;B203
61099;null;B203
611;null;B203
6110;null;B200
61100;null;B100
61101;null;B100
61102;null;B200
61103;null;B203
61104;null;B203
61105;null;B203
61106;null;B204
61107;null;B204
61108;null;B100
61109;null;B100
6111;null;B200
61110;null;B100
61111;null;B100
61112;null;B203
61113;null;B203
61114;null;B200
61115;null;B100
61116;null;B100
61117;null;B100
61118;null;B100
61119;null;B200
6112;null;B200
61120;null;B200
61121;null;B200
61122;null;B200
61123;null;B200
61124;null;B203
61125;null;B100
61126;null;B203
61127;null;B100
61128;null;B200
61129;null;B200
6113;null;B203
61130;null;B200
61131;null;B200
61132;null;B200
61133;null;B203
61134;null;B203
61135;null;B203
61136;null;B203
61137;null;B203
61138;null;B203
61139;null;B203
6114;null;B203
61140;null;B203
61141;null;B203
61142;null;B203
61143;null;B203
61144;null;B203
61145;null;B203
61146;null;B204
61147;null;B204
61148;null;B204
61149;null;B204
6115;null;B203
61150;null;B204
61151;null;B204
61152;null;B204
61153;null;B203
61154;null;B100
61155;null;B200
61156;null;B200
61157;null;B200
61158;null;B203
61159;null;B204
6116;null;B203
61160;null;B204
61161;null;B204
61162;null;B200
61163;null;B203
61164;null;B203
61165;null;B203
61166;null;B203
61167;null;B203
61168;null;B200
61169;null;B200
6117;null;B203
61170;null;B200
61171;null;B200
61172;null;B203
61173;null;B203
61174;null;B203
61175;null;B203
61176;null;B203
61177;null;B203
61178;null;B203
61179;null;B203
6118;null;B203
61180;null;B203
61181;null;B204
61182;null;B204
61183;null;B204
61184;null;B204
61185;null;B204
61186;null;B204
61187;null;B204
61188;null;B204
61189;null;B206
6119;null;B204
61190;null;B206
61191;null;B200
61192;null;B203
61193;null;B204
61194;null;B200
61195;null;B100
61196;null;B100
61197;null;B100
61198;null;B200
61199;null;B203
612;null;B203
6120;null;B204
61200;null;B203
61201;null;B200
61202;null;B203
61203;null;B200
61204;null;B204
61205;null;B200
61206;null;B200
61207;null;B203
61208;null;B203
61209;null;B203
6121;null;B204
61210;null;B203
61211;null;B203
61212;null;B203
61213;null;B203
61214;null;B204
61215;null;B204
61216;null;B204
61217;null;B203
61218;null;B203
61219;null;B200
6122;null;B204
61220;null;B203
61221;null;B203
61222;null;B203
61223;null;B204
61224;null;B200
61225;null;B203
61226;null;B100
61227;null;B100
61228;null;B203
61229;null;B203
6123;null;B204
61230;null;B203
61231;null;B203
61232;null;B204
61233;null;B200
61234;null;B203
61235;null;B200
61236;null;B203
61237;null;B203
61238;null;B203
61239;null;B100
6124;null;B204
61240;null;B100
61241;null;B100
61242;null;B100
61243;null;B200
61244;null;B200
61245;null;B200
61246;null;B200
61247;null;B200
61248;null;B200
61249;null;B200
6125;null;B200
61250;null;B203
61251;null;B203
61252;null;B203
61253;null;B100
61254;null;B100
61255;null;B200
61256;null;B200
61257;null;B200
61258;null;B200
61259;null;B203
6126;null;B200
61260;null;B203
61261;null;B203
61262;null;B203
61263;null;B204
61264;null;B204
61265;null;B204
61266;null;B204
61267;null;B100
61268;null;B100
61269;null;B100
6127;null;B200
61270;null;B100
61271;null;B100
61272;null;B100
61273;null;B100
61274;null;B100
61275;null;B100
61276;null;B100
61277;null;B100
61278;null;B100
61279;null;B100
6128;null;B200
61280;null;B100
61281;null;B100
61282;null;B100
61283;null;B100
61284;null;B100
61285;null;B100
61286;null;B100
61287;null;B200
61288;null;B200
61289;null;B200
6129;null;B200
61290;null;B200
61291;null;B200
61292;null;B200
61293;null;B200
61294;null;B200
61295;null;B200
61296;null;B200
61297;null;B200
61298;null;B200
61299;null;B200
613;null;B200
6130;null;B203
61300;null;B203
61301;null;B204
61302;null;B204
61303;null;B204
61304;null;B200
61305;null;B203
61306;null;B204
61307;null;B204
61308;null;B204
61309;null;B204
6131;null;B203
61310;null;B100
61311;null;B200
61312;null;B200
61313;null;B203
61314;null;B203
61315;null;B204
61316;null;B204
61317;null;B100
61318;null;B200
61319;null;B203
6132;null;B203
61320;null;B203
61321;null;B204
61322;null;B100
61323;null;B200
61324;null;B200
61325;null;B203
61326;null;B203
61327;null;B203
61328;null;B200
61329;null;B200
6133;null;B203
61330;null;B200
61331;null;B200
61332;null;B200
61333;null;B200
61334;null;B200
61335;null;B203
61336;null;B203
61337;null;B203
61338;null;B203
61339;null;B203
6134;null;B203
61340;null;B203
61341;null;B203
61342;null;B203
61343;null;B203
61344;null;B203
61345;null;B203
61346;null;B203
61347;null;B203
61348;null;B203
61349;null;B203
6135;null;B203
61350;null;B203
61351;null;B203
61352;null;B203
61353;null;B203
61354;null;B203
61355;null;B203
61356;null;B203
61357;null;B100
61358;null;B100
61359;null;B100
6136;null;B203
61360;null;B203
61361;null;B203
61362;null;B200
61363;null;B203
61364;null;B203
61365;null;B203
61366;null;B203
61367;null;B203
61368;null;B203
61369;null;B203
6137;null;B203
61370;null;B204
61371;null;B204
61372;null;B204
61373;null;B204
61374;null;B204
61375;null;B204
61376;null;B204
61377;null;B204
61378;null;B204
61379;null;B204
6138;null;B203
61380;null;B204
61381;null;B204
61382;null;B204
61383;null;B204
61384;null;B204
61385;null;B204
61386;null;B204
61387;null;B204
61388;null;B200
61389;null;B200
6139;null;B203
61390;null;B203
61391;null;B204
61392;null;B200
61393;null;B100
61394;null;B203
61395;null;B203
61396;null;B200
61397;null;B200
61398;null;B203
61399;null;B204
614;null;B203
6140;null;B203
61400;null;B100
61401;null;B200
61402;null;B200
61403;null;B203
61404;null;B203
61405;null;B204
61406;null;B204
61407;null;B204
61408;null;B200
61409;null;B203
6141;null;B203
61410;null;B203
61411;null;B204
61412;null;B204
61413;null;B203
61414;null;B203
61415;null;B200
61416;null;B200
61417;null;B200
61418;null;B203
61419;null;B100
6142;null;B203
61420;null;B100
61421;null;B200
61422;null;B203
61423;null;B203
61424;null;B203
61425;null;B203
61426;null;B204
61427;null;B204
61428;null;B203
61429;null;B200
6143;null;B203
61430;null;B203
61431;null;B100
61432;null;B100
61433;null;B100
61434;null;B100
61435;null;B100
61436;null;B100
61437;null;B100
61438;null;B200
61439;null;B203
6144;null;B203
61440;null;B100
61441;null;B200
61442;null;B203
61443;null;B100
61444;null;B100
61445;null;B100
61446;null;B200
61447;null;B200
61448;null;B203
61449;null;B203
6145;null;B203
61450;null;B203
61451;null;B203
61452;null;B203
61453;null;B204
61454;null;B204
61455;null;B200
61456;null;B200
61457;null;B203
61458;null;B203
61459;null;B100
6146;null;B203
61460;null;B100
61461;null;B100
61462;null;B100
61463;null;B200
61464;null;B200
61465;null;B200
61466;null;B200
61467;null;B200
61468;null;B200
61469;null;B200
6147;null;B203
61470;null;B200
61471;null;B200
61472;null;B200
61473;null;B200
61474;null;B200
61475;null;B200
61476;null;B200
61477;null;B200
61478;null;B200
61479;null;B200
6148;null;B203
61480;null;B200
61481;null;B200
61482;null;B200
61483;null;B200
61484;null;B200
61485;null;B100
61486;null;B203
61487;null;B203
61488;null;B100
61489;null;B203
6149;null;B203
61490;null;B203
61491;null;B203
61492;null;B203
61493;null;B203
61494;null;B203
61495;null;B203
61496;null;B203
61497;null;B203
61498;null;B203
61499;null;B203
615;null;B200
6150;null;B203
61500;null;B203
61501;null;B203
61502;null;B203
61503;null;B203
61504;null;B203
61505;null;B203
61506;null;B203
61507;null;B203
61508;null;B203
61509;null;B203
6151;null;B203
61510;null;B203
61511;null;B203
61512;null;B203
61513;null;B203
61514;null;B203
61515;null;B203
61516;null;B203
61517;null;B203
61518;null;B203
61519;null;B203
6152;null;B203
61520;null;B203
61521;null;B203
61522;null;B204
61523;null;B200
61524;null;B200
61525;null;B203
61526;null;B204
61527;null;B204
61528;null;B204
61529;null;B204
6153;null;B203
61530;null;B204
61531;null;B204
61532;null;B204
61533;null;B204
61534;null;B204
61535;null;B204
61536;null;B204
61537;null;B204
61538;null;B204
61539;null;B204
6154;null;B203
61540;null;B204
61541;null;B204
61542;null;B204
61543;null;B204
61544;null;B204
61545;null;B204
61546;null;B204
61547;null;B206
61548;null;B206
61549;null;B206
6155;null;B203
61550;null;B200
61551;null;B203
61552;null;B203
61553;null;B203
61554;null;B204
61555;null;B204
61556;null;B200
61557;null;B203
61558;null;B203
61559;null;B204
6156;null;B203
61560;null;B100
61561;null;B200
61562;null;B203
61563;null;B203
61564;null;B203
61565;null;B204
61566;null;B203
61567;null;B203
61568;null;B100
61569;null;B200
6157;null;B203
